#,NEGERI,PPD,KOD SEKOLAH,NAMA SEKOLAH,NO TELEFON,STATUS,PILIHANSEKOLAH,PERINGKAT,JENISSEKOLAH,GRED,LOKASI,JENISBANTUAN,SESI,ASRAMA,KUARTERS,PARLIMEN,DUN,MURID,GURU,AKP
,SARAWAK,PPD BARAM,YEA4306,SEKOLAH MENENGAH KEBANGSAAN TINJAR,85771243,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BARAM,MARUDI,774,57,9
,SARAWAK,PPD BARAM,YEA4307,SEKOLAH MENENGAH KEBANGSAAN LONG BEDIAN,85721623,Beroperasi,Sekolah KPM,Menengah,Sekolah Model Khas Komprehensif 11,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BARAM,TELANG USAN,523,53,13
,SARAWAK,PPD BARAM,YEB4301,SEKOLAH MENENGAH KEBANGSAAN MARUDI,85755435,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BARAM,MARUDI,777,71,14
,SARAWAK,PPD BARAM,YEB4302,SEKOLAH MENENGAH KEBANGSAAN LONG LAMA,85771278,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BARAM,TELANG USAN,630,55,6
,SARAWAK,PPD BARAM,YEB4303,SEKOLAH MENENGAH KEBANGSAAN BARIO,198799718,Beroperasi,Sekolah KPM,Menengah,SMK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BARAM,MULU,192,22,4
,SARAWAK,PPD BAU,YBA1101,SEKOLAH KEBANGSAAN APAR,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,196,16,3
,SARAWAK,PPD BAU,YBA1102,SEKOLAH KEBANGSAAN PUAK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,PUNCAK BORNEO,SEREMBU,71,14,2
,SARAWAK,PPD BAU,YBA1103,SEKOLAH KEBANGSAAN KG BOBAK SEJINJANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,104,16,3
,SARAWAK,PPD BAU,YBB1101,SEKOLAH KEBANGSAAN BUSO,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,51,13,2
,SARAWAK,PPD BAU,YBB1102,SEKOLAH KEBANGSAAN OPAR,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,OPAR,164,17,3
,SARAWAK,PPD BAU,YBB1103,SEKOLAH KEBANGSAAN ATAS,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,132,17,3
,SARAWAK,PPD BAU,YBB1104,SEKOLAH KEBANGSAAN SIMPANG KUDA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,PUNCAK BORNEO,SEREMBU,185,18,5
,SARAWAK,PPD BAU,YBB1105,SEKOLAH KEBANGSAAN JAGOI,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,164,18,6
,SARAWAK,PPD BAU,YBB1106,SEKOLAH KEBANGSAAN SINIAWAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,91,14,3
,SARAWAK,PPD BAU,YBB1107,SEKOLAH KEBANGSAAN GROGO,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,216,24,6
,SARAWAK,PPD BAU,YBB1108,SEKOLAH KEBANGSAAN TEMBAWANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,OPAR,151,17,3
,SARAWAK,PPD BAU,YBB1109,SEKOLAH KEBANGSAAN SERUMBU,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,211,23,1
,SARAWAK,PPD BAU,YBB1110,SEKOLAH KEBANGSAAN SEGONG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,165,17,6
,SARAWAK,PPD BAU,YBB1111,SEKOLAH KEBANGSAAN GUMBANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,PUNCAK BORNEO,SEREMBU,72,17,5
,SARAWAK,PPD BAU,YBB1112,SEKOLAH KEBANGSAAN SERABAK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,83,14,3
,SARAWAK,PPD BAU,YBB1113,SEKOLAH KEBANGSAAN SEGUBANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,PUNCAK BORNEO,SEREMBU,70,13,3
,SARAWAK,PPD BAU,YBB1114,SEKOLAH KEBANGSAAN SKIBANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,72,14,2
,SARAWAK,PPD BAU,YBB1115,SEKOLAH KEBANGSAAN BAU,82763243,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,316,34,7
,SARAWAK,PPD BAU,YBB1116,SEKOLAH KEBANGSAAN SEBOBOK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,54,13,3
,SARAWAK,PPD BAU,YBB1117,SEKOLAH KEBANGSAAN TRINGGUS,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,PUNCAK BORNEO,SEREMBU,115,16,4
,SARAWAK,PPD BAU,YBB1118,SEKOLAH KEBANGSAAN SUBA BUAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,69,14,2
,SARAWAK,PPD BAU,YBB1119,SEKOLAH KEBANGSAAN PEDAUN BAWAH,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,PUNCAK BORNEO,SEREMBU,83,14,3
,SARAWAK,PPD BAU,YBB1120,SEKOLAH KEBANGSAAN SENIBONG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,100,14,3
,SARAWAK,PPD BAU,YBB1121,SEKOLAH KEBANGSAAN SUNGAI PINANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,PUNCAK BORNEO,SEREMBU,158,16,4
,SARAWAK,PPD BAU,YBE1101,SEKOLAH KEBANGSAAN PODAM,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,PUNCAK BORNEO,SEREMBU,72,14,2
,SARAWAK,PPD BAU,YBE1102,SEKOLAH KEBANGSAAN STASS,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,TASIK BIRU,71,14,3
,SARAWAK,PPD BAU,YBE1103,SEKOLAH KEBANGSAAN SERASOT,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,99,18,5
,SARAWAK,PPD BAU,YCB1101,SEKOLAH KEBANGSAAN ST PATRICK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,145,19,3
,SARAWAK,PPD BAU,YCB1102,SEKOLAH KEBANGSAAN ST TERESA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,MAS GADING,OPAR,192,16,4
,SARAWAK,PPD BAU,YCB1103,SEKOLAH KEBANGSAAN ST STEPHEN ( M ),82763050,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,221,15,3
,SARAWAK,PPD BAU,YCB1105,SEKOLAH KEBANGSAAN ST JOHN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,274,24,2
,SARAWAK,PPD BAU,YCC1101,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TAITON,82764080,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,234,23,2
,SARAWAK,PPD BAU,YCC1102,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA PAKU,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,156,13,3
,SARAWAK,PPD BAU,YCC1103,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA TONDONG,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,119,14,3
,SARAWAK,PPD BAU,YCC1104,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SEBUKU,1165751559,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,92,12,3
,SARAWAK,PPD BAU,YCC1105,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA MUSI,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,79,13,2
,SARAWAK,PPD BAU,YCC1106,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BUSO,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,85,14,3
,SARAWAK,PPD BAU,YCC1107,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA SINIAWAN,82699170,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,232,23,2
,SARAWAK,PPD BAU,YCC1108,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA BAU,TIADA,Beroperasi,Sekolah KPM,Rendah,SJK(C),B,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,MAS GADING,TASIK BIRU,392,27,3
,SARAWAK,PPD BAU,YCC1109,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA KRANJI,82763124,Beroperasi,Sekolah KPM,Rendah,SJK(C),C,Luar Bandar,Sekolah Bantuan Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,PUNCAK BORNEO,SEREMBU,83,14,3
,SARAWAK,PPD BAU,YEA1101,SEKOLAH MENENGAH KEBANGSAAN PAKU (S),1165751581,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Ada,PUNCAK BORNEO,SEREMBU,"1,317",90,13
,SARAWAK,PPD BAU,YEA1102,SEKOLAH MENENGAH KEBANGSAAN SINGAI,TIADA,Beroperasi,Sekolah KPM,Menengah,SMK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,778,55,10
,SARAWAK,PPD BAU,YEB1102,SEKOLAH MENENGAH KEBANGSAAN LAKE,82763148,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,"1,302",93,11
,SARAWAK,PPD BAU,YEE1101,SEKOLAH MENENGAH KEBANGSAAN BAU,82763117,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi dan Petang,Asrama Sekolah Harian,Ada,MAS GADING,TASIK BIRU,"1,513",134,18
,SARAWAK,PPD BELAGA,YBA7201,SEKOLAH KEBANGSAAN NG TELAWAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,32,10,7
,SARAWAK,PPD BELAGA,YBA7203,SEKOLAH KEBANGSAAN LONG URUN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,175,18,8
,SARAWAK,PPD BELAGA,YBA7204,SEKOLAH KEBANGSAAN LUSONG LAKU,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,106,14,7
,SARAWAK,PPD BELAGA,YBA7205,SEKOLAH KEBANGSAAN TEGULANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,120,14,6
,SARAWAK,PPD BELAGA,YBA7206,SEKOLAH KEBANGSAAN METALUN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,172,15,6
,SARAWAK,PPD BELAGA,YBB7202,SEKOLAH KEBANGSAAN ABUN MATU,86461352,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,398,36,13
,SARAWAK,PPD BELAGA,YBB7203,SEKOLAH KEBANGSAAN UMA SAMBOP,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,106,16,7
,SARAWAK,PPD BELAGA,YBB7205,SEKOLAH KEBANGSAAN LONG SEGAHAM,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,50,14,8
,SARAWAK,PPD BELAGA,YBB7207,SEKOLAH KEBANGSAAN LONG GANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,333,32,13
,SARAWAK,PPD BELAGA,YBB7209,SEKOLAH KEBANGSAAN BATU KELING,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,853,62,17
,SARAWAK,PPD BELAGA,YBB7210,SEKOLAH KEBANGSAAN AIRPORT,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,80,16,6
,SARAWAK,PPD BELAGA,YBB7212,SEKOLAH KEBANGSAAN LONG BUSANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BALEH,91,15,5
,SARAWAK,PPD BELAGA,YBB7213,SEKOLAH KEBANGSAAN PUNAN BA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,90,14,9
,SARAWAK,PPD BELAGA,YEA7102,SEKOLAH MENENGAH KEBANGSAAN BAKUN,TIADA,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,MURUM,"1,137",84,15
,SARAWAK,PPD BELAGA,YEE7201,SEKOLAH MENENGAH KEBANGSAAN BELAGA,86461445,Beroperasi,Sekolah KPM,Menengah,SMK,A,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,HULU RAJANG,BELAGA,705,56,9
,SARAWAK,PPD BETONG,YBA2108,SEKOLAH KEBANGSAAN MALUDAM,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BATANG LUPAR,LINGGA,308,31,9
,SARAWAK,PPD BETONG,YBA2401,SEKOLAH KEBANGSAAN BALINGAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,57,14,3
,SARAWAK,PPD BETONG,YBA2402,SEKOLAH KEBANGSAAN MANGUT,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,130,15,3
,SARAWAK,PPD BETONG,YBA2403,SEKOLAH KEBANGSAAN SEREMBANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,47,12,2
,SARAWAK,PPD BETONG,YBA2404,SEKOLAH KEBANGSAAN KPG. BUDA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Tiada,BETONG,SARIBAS,71,13,3
,SARAWAK,PPD BETONG,YBA2405,SEKOLAH KEBANGSAAN SEBEMBAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,75,14,3
,SARAWAK,PPD BETONG,YBA2406,SEKOLAH KEBANGSAAN SPINANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BATANG LUPAR,BETING MARO,109,15,6
,SARAWAK,PPD BETONG,YBA2407,SEKOLAH KEBANGSAAN SPAOH,83473362,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,SARIBAS,371,41,15
,SARAWAK,PPD BETONG,YBA2408,SEKOLAH KEBANGSAAN ABANG ABDUL KADIR,83472181,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,LAYAR,448,39,10
,SARAWAK,PPD BETONG,YBA2409,SEKOLAH KEBANGSAAN BELADIN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BATANG LUPAR,BETING MARO,657,52,7
,SARAWAK,PPD BETONG,YBA2410,SEKOLAH KEBANGSAAN PUSA,83465106,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BATANG LUPAR,BETING MARO,380,32,10
,SARAWAK,PPD BETONG,YBA2411,SEKOLAH KEBANGSAAN DATUK BANDAR,83464145,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,SARIBAS,513,46,10
,SARAWAK,PPD BETONG,YBA2412,SEKOLAH KEBANGSAAN TANJUNG ASSAM,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,31,9,3
,SARAWAK,PPD BETONG,YBA2413,SEKOLAH KEBANGSAAN TUI,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,SARIBAS,205,26,8
,SARAWAK,PPD BETONG,YBA2414,SEKOLAH KEBANGSAAN SEMARANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BATANG LUPAR,BETING MARO,132,19,9
,SARAWAK,PPD BETONG,YBA2416,SEKOLAH KEBANGSAAN TAMBAK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BATANG LUPAR,BETING MARO,253,26,4
,SARAWAK,PPD BETONG,YBA2417,SEKOLAH KEBANGSAAN SERABANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,51,14,3
,SARAWAK,PPD BETONG,YBA2418,SEKOLAH KEBANGSAAN SUPA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,254,23,3
,SARAWAK,PPD BETONG,YBA2419,SEKOLAH KEBANGSAAN BUNGIN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,104,15,3
,SARAWAK,PPD BETONG,YBA2420,SEKOLAH KEBANGSAAN MEDANG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BETONG,SARIBAS,118,14,3
,SARAWAK,PPD BETONG,YBA2421,SEKOLAH KEBANGSAAN NG. SPAK,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,LAYAR,39,13,5
,SARAWAK,PPD BETONG,YBA2422,SEKOLAH KEBANGSAAN KALOK,83465601,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Tiada Asrama,Ada,BATANG LUPAR,BETING MARO,291,28,5
,SARAWAK,PPD BETONG,YBA2423,SEKOLAH KEBANGSAAN NG. PASSA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,LAYAR,54,15,6
,SARAWAK,PPD BETONG,YBB2116,SEKOLAH KEBANGSAAN ISSU BANGAT,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,LUBOK ANTU,ENGKILILI,54,15,7
,SARAWAK,PPD BETONG,YBB2128,SEKOLAH KEBANGSAAN NG. ENTEBAN,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,LUBOK ANTU,ENGKILILI,33,14,4
,SARAWAK,PPD BETONG,YBB2142,SEKOLAH KEBANGSAAN NG. LIDONG,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Tiada,LUBOK ANTU,ENGKILILI,70,14,6
,SARAWAK,PPD BETONG,YBB2402,SEKOLAH KEBANGSAAN NG. AJAU,83471911,Beroperasi,Sekolah KPM,Rendah,SK,B,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,SARIBAS,177,18,8
,SARAWAK,PPD BETONG,YBB2403,SEKOLAH KEBANGSAAN DIT,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,SARIBAS,111,17,8
,SARAWAK,PPD BETONG,YBB2405,SEKOLAH KEBANGSAAN SAKA,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,LAYAR,36,15,7
,SARAWAK,PPD BETONG,YBB2406,SEKOLAH KEBANGSAAN PAKU CENTRAL,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,BUKIT SABAN,57,15,7
,SARAWAK,PPD BETONG,YBB2407,SEKOLAH KEBANGSAAN SURI,TIADA,Beroperasi,Sekolah KPM,Rendah,SK,C,Luar Bandar,Sekolah Kerajaan,Pagi Sahaja,Asrama Sekolah Harian,Ada,BETONG,BUKIT SABAN,76,15,7
